Date,Account,Category,Subcategory,Note,INR,Income/Expense,Note.1,Amount,Currency,Account.1
,,Education,,Taking a class on manner merchandising,,,,,,
,,Education,,SAT adjustment fee,,,,,,
,,Education,,Attending A webinar on financial literacy,,,,,,
,,Education,,productivity workshop registration,,,,,,
,,Education,,leadership training,,,,,,
,,Education,,Online speech course subscription,,,,,,
,,Education,,Career train class,,,,,,
,,Education,,Taking an entrepreneurship form,,,,,,
,,Education,,Fitness class subscription,,,,,,
,,Education,,speech_communication course,,,,,,
,,Education,,subroutine_library membership,,,,,,
,,Education,,Life skills seminar,,,,,,
,,Education,,canvas for a degree in anthropology,,,,,,
,,Education,,Attending a geology field stumble,,,,,,
,,Education,,Career growth shop by Brian Tracy,,,,,,
,,Education,,Joining a research project on shipboard_soldier biology,,,,,,
,,Education,,personal growth seminar by Oprah Winfrey,,,,,,
,,Education,,Exploring quantum mechanic,,,,,,
,,Education,,Enrolling indium a vocational training program,,,,,,
,,Education,,Completing a degree in mechanically_skillful engineering,,,,,,
,,Education,,Directing films in vitamin_A workshop,,,,,,
,,Education,,participating in a health sciences and medical program,,,,,,
,,Education,,Public talk course,,,,,,
,,Education,,Engaging in book club discussions along literature,,,,,,
,,Education,,Learning graphic excogitation basics with Adobe Creative Suite,,,,,,
,,Education,,Fee for professional certification course_of_instruction,,,,,,
,,Education,,Taking a course_of_study on fashion merchandising,,,,,,
,,Education,,Fee for on-line learning platform,,,,,,
,,Education,,Online subscription to The New York Times,,,,,,
,,Education,,productiveness seminar,,,,,,
,,Education,,occupy an entrepreneurship class,,,,,,
,,Education,,Workshop along innovation,,,,,,
,,Education,,Taking a ceramics class at a local_anaesthetic studio,,,,,,
,,Education,,Attending a seminar on artificial intelligence and machine learn,,,,,,
,,Education,,Joining a poetry write workshop,,,,,,
,,Education,,Participating atomic_number_49 a health sciences program,,,,,,
,,Education,,Studying for a degree in polite engineering,,,,,,
,,Education,,Coding site with HTML and CSS,,,,,,
,,Education,,complete a degree in digital media,,,,,,
,,Education,,read for a professional certification in finance,,,,,,
,,Education,,Online subscription to The New York Times,,,,,,
,,Education,,Fee for professional growing course,,,,,,
,,Education,,Joining angstrom_unit study group for economics,,,,,,
,,Education,,college registration fee,,,,,,
,,Education,,Self-awareness shop,,,,,,
,,Education,,Career growth workshop by Brian Spencer_Tracy,,,,,,
,,Education,,Career coaching_job webinar,,,,,,
,,Education,,paint with watercolors online,,,,,,
,,Education,,Tuition fee for on-line degree,,,,,,
,,Education,,Learning to sew through online course_of_action,,,,,,
,,Education,,memorise about renewable energy in a class,,,,,,
,,Education,,Taking group_A class on sustainable living,,,,,,
,,Education,,Studying for the MCAT with a prep assort,,,,,,
,,Education,,Participating in an astronomy golf_club,,,,,,
,,Education,,Self-help book aside Tony Robbins,,,,,,
,,Education,,College tutorship,,,,,,
,,Education,,Participating Indiana a leadership development seminar,,,,,,
,,Education,,make a class on marine conservation,,,,,,
,,Education,,bung for academic workshop registration,,,,,,
,,Education,,Leadership group_discussion,,,,,,
,,Education,,Completing a course along blockchain technology,,,,,,
,,Education,,Self-awareness seminar registration,,,,,,
,,Education,,tip for university admission,,,,,,
,,Education,,Taking a class on digital marketing,,,,,,
,,Education,,Studying for an accounting authentication,,,,,,
,,Education,,Learning to bake pastries with a pro chef,,,,,,
,,Education,,Self-motivation seminar,,,,,,
,,Education,,Personal growth seminar away Oprah Winfrey,,,,,,
,,Education,,Completing a course on software growth,,,,,,
,,Education,,canvas for a veterinary technician certification,,,,,,
,,Education,,Registration fee for CFA test,,,,,,
,,Education,,Taking a class on public wellness,,,,,,
,,Education,,Understanding genial health at a seminar,,,,,,
,,Education,,attending a physics lab session for practical experiments,,,,,,
,,Education,,Self-awareness seminar registration,,,,,,
,,Education,,Self-help ledger by Dale Carnegie,,,,,,
,,Education,,read to play the flute,,,,,,
,,Education,,Joining a science club for try_out,,,,,,
,,Education,,Learning to speak Italian with a language mate,,,,,,
,,Education,,Webinar on fiscal literacy,,,,,,
,,Education,,Self-awareness seminar readjustment,,,,,,
,,Education,,Enrolling inwards an architecture degree program,,,,,,
,,Education,,career growth seminar registration,,,,,,
,,Education,,Fee for professional certification flow,,,,,,
,,Education,,Discussing history in A club,,,,,,
,,Education,,Learning to play the clarinet,,,,,,
,,Education,,Studying for a degree In social work,,,,,,
,,Education,,Participating atomic_number_49 a volunteer program for teaching,,,,,,
,,Education,,Lab equipment fee,,,,,,
,,Education,,Self-development shop,,,,,,
,,Education,,plunk into a new coding bootcamp,,,,,,
,,Education,,Creating clayware at a local studio,,,,,,
,,Education,,learning to play the accordion,,,,,,
,,Education,,Completing a course along digital marketing strategies,,,,,,
,,Education,,fee for online degree program,,,,,,
,,Education,,Motivational speech_communication event,,,,,,
,,Education,,year fee for pottery workshop,,,,,,
,,Education,,Library fee for semester,,,,,,
,,Education,,life_history advancement workshop by LinkedIn,,,,,,
,,Education,,fool websites with HTML and CSS,,,,,,
,,Education,,Attending a seminar on quantum mechanics and physics,,,,,,
,,Education,,pay_heed a seminar on machine learning,,,,,,
,,Education,,Developing leading in a skills workshop,,,,,,
,,Education,,life_history advancement webinar by LinkedIn,,,,,,
,,Education,,Participating in a first aid training programme,,,,,,
,,Education,,Personal development reserve,,,,,,
,,Education,,Joining a coding nightspot for collaboration,,,,,,
,,Education,,Completing a project management authentication,,,,,,
,,Education,,Self-awareness shop,,,,,,
,,Education,,Online course subscription on Lynda,,,,,,
,,Education,,consider for a degree in linguistics,,,,,,
,,Education,,psychology workshops,,,,,,
,,Education,,Completing a course on cloud base,,,,,,
,,Education,,Research paper bung,,,,,,
,,Education,,Career coaching session past LinkedIn,,,,,,
,,Education,,Reporting news in a news_media workshop,,,,,,
,,Education,,Taking a flowered arrangement and design course,,,,,,
,,Education,,Joining a hiking club for environmental didactics,,,,,,
,,Education,,Participating Hoosier_State a summer science camp,,,,,,
,,Education,,inspirational seminar,,,,,,
,,Education,,Completing a certification in health information_processing,,,,,,
,,Education,,arena trip fee,,,,,,
,,Education,,Taking group_A class on marine biology,,,,,,
,,Education,,Directing films inch a workshop,,,,,,
,,Education,,Course fee for professional enfranchisement,,,,,,
,,Education,,Personal growth book,,,,,,
,,Education,,analyse for a certification in cybersecurity,,,,,,
,,Education,,Taking a class along public health,,,,,,
,,Education,,leaders training,,,,,,
,,Education,,Starting a arcdegree in environmental science,,,,,,
,,Education,,Career growth seminar,,,,,,
,,Education,,machinate for the LSAT with a prep course,,,,,,
,,Education,,Studying for a degree in anthropology and ethnic studies,,,,,,
,,Education,,Completing a web evolution and coding bootcamp,,,,,,
,,Education,,Studying for a degree in anthropology and cultural studies,,,,,,
,,Education,,Attending A genetics lab workshop,,,,,,
,,Education,,Taking a creative nonfiction writing division,,,,,,
,,Education,,Participating in a psychology explore seminar,,,,,,
,,Education,,SAT enrolment fee,,,,,,
,,Education,,Joining a yoga teacher train program,,,,,,
,,Education,,Participating in a health skill program,,,,,,
,,Education,,Personal growing workshop,,,,,,
,,Education,,grade registration for workshop,,,,,,
,,Education,,Studying for a Ph.D. in literature,,,,,,
,,Education,,Training along public speaking,,,,,,
,,Education,,Creative writing seminar,,,,,,
,,Education,,adjustment fee for coding bootcamp,,,,,,
,,Education,,Learning to sculpt with remains at an art studio,,,,,,
,,Education,,Participating in A wildlife conservation course,,,,,,
,,Education,,Learning to gambol the ukulele,,,,,,
,,Education,,nutrify diets,,,,,,
,,Education,,inspirational seminar by Brené Brown,,,,,,
,,Education,,Writing creatively in an MFA programme,,,,,,
,,Education,,Library rank,,,,,,
,,Education,,Online course along Udemy,,,,,,
,,Education,,inspirational workshop,,,,,,
,,Education,,fee for university admission,,,,,,
,,Education,,Attending a seminar on environmental sustainability,,,,,,
,,Education,,Tuition for on-line MBA program,,,,,,
,,Education,,project buildings for an architecture exam,,,,,,
,,Education,,Fee for online arcdegree program,,,,,,
,,Education,,Fee for on-line degree program,,,,,,
,,Education,,Taking a class on strategical planning,,,,,,
,,Education,,Joining a originative writing group for fiction,,,,,,
,,Education,,enter in an astronomy club,,,,,,
,,Education,,complementary a course on quantum computing,,,,,,
,,Education,,Innovating in a creative guess workshop,,,,,,
,,Education,,Completing a certification in data_point analysis and visualization,,,,,,
,,Education,,Studying for ampere certification in project management,,,,,,
,,Education,,Fee for master certification course,,,,,,
,,Education,,Taking a class on wildlife preservation,,,,,,
,,Education,,Participating indium a study abroad program,,,,,,
,,Education,,Joining A history club for discussions and debates,,,,,,
,,Education,,Public speaking flow,,,,,,
,,Education,,Lab equipment bung,,,,,,
,,Education,,mindfulness meditation workshop registration,,,,,,
,,Education,,library fee for semester,,,,,,
,,Education,,Inspirational Book club,,,,,,
,,Education,,Attending a seminar on behavioral scientific_discipline,,,,,,
,,Education,,Learning to sew through_and_through online classes,,,,,,
,,Education,,Joining amp debate team to enhance critical thinking,,,,,,
,,Education,,Taking a course on international carnal_knowledge,,,,,,
,,Education,,Governing with political possibility,,,,,,
,,Education,,Studying for a degree in anthropology,,,,,,
,,Education,,Learning to code web_site with HTML and CSS,,,,,,
,,Education,,Exploring science in a summertime camp for teens,,,,,,
,,Education,,attend a cybersecurity and information security seminar,,,,,,
,,Education,,on-line class,,,,,,
,,Education,,online training,,,,,,
,,Education,,Studying for A degree in anthropology,,,,,,
,,Education,,Tuition fee for on-line degree,,,,,,
,,Education,,Fee for university entree,,,,,,
,,Education,,maturation course,,,,,,
,,Education,,Mindfulness retreat aside Deepak Chopra,,,,,,
,,Education,,Registration tip for online certification,,,,,,
,,Education,,Joining angstrom_unit historical reenactment group,,,,,,
,,Education,,heedfulness meditation class,,,,,,
,,Education,,Participating in a critical thinking seminar,,,,,,
,,Education,,Directing films IN a workshop,,,,,,
,,Education,,Online course_of_study on Udemy,,,,,,
,,Education,,Inspirational podcast subscription,,,,,,
,,Education,,Participating in a critical thinking and logic seminar,,,,,,
,,Education,,Taking a class on fiscal planning,,,,,,
,,Education,,Attending a cybersecurity and information security seminar,,,,,,
,,Education,,Fee for professional_person exam,,,,,,
,,Education,,Attending a seminar on behavioral science,,,,,,
,,Education,,make robots in an engineering club,,,,,,
,,Education,,Studying for a real the_three_estates license,,,,,,
,,Education,,Taking a class along entrepreneurship and innovation,,,,,,
,,Education,,Library fee for semester,,,,,,
,,Education,,Career advancement course along LinkedIn Learning,,,,,,
,,Education,,Course registration fee for on-line learning,,,,,,
,,Education,,study music lessons for the guitar,,,,,,
,,Education,,Language course material,,,,,,
,,Education,,Subscription to on-line learning platform,,,,,,
,,Education,,life_history growth seminar registration,,,,,,
,,Education,,Completing a path on machine learning algorithms,,,,,,
,,Education,,Registration bung for PMP certification,,,,,,
,,Education,,Attending a seminar along corporate finance,,,,,,
,,Education,,Exploring Associate_in_Nursing online digital marketing course,,,,,,
